"","month","calYear","count","sitename","sitelat","sitelong","equipNO"
"1213","03",2018,1453,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1214","04",2018,1034,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1215","05",2018,852,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1216","06",2018,921,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1217","07",2018,698,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1218","08",2018,862,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1219","09",2018,1151,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1220","10",2018,1526,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1221","11",2018,1090,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1222","12",2018,1053,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1223","01",2019,1475,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1224","02",2019,1024,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1225","03",2019,858,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1226","04",2019,1026,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1227","05",2019,960,"Kauri Loop Walk- Hakarimata",-37.6067573746847,175.15600080004,100094097
"1228","03",2019,640,"Okura Bush walkway",-36.6448834397028,174.724370338376,100104366
"1229","04",2019,761,"Okura Bush walkway",-36.6448834397028,174.724370338376,100104366
"1230","05",2019,424,"Okura Bush walkway",-36.6448834397028,174.724370338376,100104366
"1231","06",2019,431,"Okura Bush walkway",-36.6448834397028,174.724370338376,100104366
"1232","06",2008,242,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1233","07",2008,433,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1234","08",2008,273,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1235","09",2008,479,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1236","10",2008,1073,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1237","11",2008,1617,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1238","12",2008,2119,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1239","01",2009,2893,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1240","02",2009,2455,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1241","03",2009,2319,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1242","04",2009,1585,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1243","05",2009,527,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1244","06",2009,335,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1245","07",2009,469,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1246","08",2009,289,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1247","09",2009,500,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1248","10",2009,1116,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1249","11",2009,1820,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1250","12",2009,1979,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1251","01",2010,2505,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1252","02",2010,2252,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1253","03",2010,2425,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1254","04",2010,1787,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1255","05",2010,418,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1256","06",2010,281,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1257","07",2010,402,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1258","08",2010,236,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1259","09",2010,505,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1260","10",2010,1019,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1261","11",2010,1559,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1262","12",2010,1805,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1263","01",2011,2387,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1264","02",2011,1996,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1265","03",2011,1961,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1266","04",2011,1308,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1267","05",2011,336,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1268","06",2011,209,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1269","07",2011,353,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1270","08",2011,207,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1271","09",2011,411,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1272","10",2011,909,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1273","11",2011,1558,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1274","12",2011,1842,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1275","01",2012,2092,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1276","02",2012,1636,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1277","03",2012,1925,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1278","04",2012,1140,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1279","05",2012,385,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1280","06",2012,251,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1281","07",2012,250,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1282","08",2012,177,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1283","09",2012,246,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1284","10",2012,683,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1285","11",2012,1171,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1286","12",2012,1605,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1287","01",2013,1912,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1288","02",2013,1589,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1289","03",2013,1663,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1290","04",2013,929,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1291","05",2013,307,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1292","06",2013,200,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1293","07",2013,241,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1294","08",2013,155,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1295","09",2013,316,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1296","10",2013,696,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1297","11",2013,1072,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1298","12",2013,1495,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1299","01",2014,1933,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1300","02",2014,1613,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1301","03",2014,1383,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1302","04",2014,1024,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1303","05",2014,384,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1304","06",2014,132,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1305","07",2014,225,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1306","08",2014,138,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1307","09",2014,260,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1308","10",2014,611,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1309","11",2014,1086,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1310","12",2014,1519,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1311","01",2015,1829,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1312","02",2015,1542,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1313","03",2015,1528,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1314","04",2015,887,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1315","05",2015,363,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1316","06",2015,176,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1317","07",2015,207,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1318","08",2015,122,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1319","09",2015,218,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1320","10",2015,695,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1321","11",2015,1110,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1322","12",2015,1464,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1323","01",2016,1817,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1324","02",2016,1908,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1325","03",2016,1759,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1326","04",2016,940,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1327","05",2016,305,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1328","06",2016,179,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1329","07",2016,312,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1330","08",2016,135,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1331","09",2016,262,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1332","10",2016,669,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1333","11",2016,1085,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1334","12",2016,1010,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1335","01",2017,1742,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1336","02",2017,1593,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1337","03",2017,1230,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1338","04",2017,484,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1339","05",2017,188,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1340","06",2017,143,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1341","07",2017,192,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1342","08",2017,144,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1343","09",2017,334,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1344","10",2017,684,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1345","11",2017,1120,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1346","12",2017,1204,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1347","01",2018,1488,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1348","02",2018,1742,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1349","03",2018,1941,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1350","04",2018,848,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1351","05",2018,227,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1352","06",2018,235,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1353","07",2018,258,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1354","08",2018,191,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1355","09",2018,221,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1356","10",2018,644,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1357","11",2018,1347,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1358","12",2018,1893,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1359","01",2019,2354,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1360","02",2019,1544,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1361","03",2019,1610,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1362","04",2019,1096,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1363","05",2019,251,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1364","06",2019,160,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1365","07",2019,244,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1366","08",2019,147,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1367","09",2019,212,"Queen Charlotte Tk -Kenepuru - Ship Cove",-41.1103216213654,174.183702636925,100065283
"1368","11",2012,466,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1369","12",2012,579,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1370","01",2013,697,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1371","02",2013,454,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1372","03",2013,541,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1373","04",2013,505,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1374","05",2013,204,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1375","06",2013,217,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1376","07",2013,130,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1377","08",2013,49,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1378","09",2013,126,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1379","10",2013,294,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1380","11",2013,378,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1381","12",2013,542,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1382","01",2014,831,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1383","02",2014,736,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1384","03",2014,781,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1385","04",2014,678,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1386","05",2014,270,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1387","06",2014,182,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1388","07",2014,64,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1389","08",2014,74,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1390","09",2014,220,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1391","10",2014,531,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1392","11",2014,482,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1393","12",2014,676,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1394","01",2015,924,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1395","02",2015,781,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1396","03",2015,807,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1397","04",2015,932,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1398","05",2015,412,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1399","06",2015,174,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1400","07",2015,93,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1401","08",2015,119,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1402","09",2015,181,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1403","10",2015,457,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1404","11",2015,580,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1405","12",2015,797,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1406","01",2016,944,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1407","02",2016,607,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1408","03",2016,998,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1409","04",2016,781,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1410","05",2016,381,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1411","06",2016,220,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1412","07",2016,105,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1413","08",2016,64,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1414","09",2016,174,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1415","10",2016,407,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1416","11",2016,506,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1417","12",2016,742,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1418","01",2017,934,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1419","02",2017,597,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1420","03",2017,818,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1421","04",2017,915,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1422","05",2017,311,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1423","06",2017,227,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1424","07",2017,72,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1425","08",2017,92,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1426","09",2017,253,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1427","10",2017,311,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1428","11",2017,925,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1429","12",2017,1072,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1430","01",2018,877,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1431","02",2018,1048,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1432","03",2018,1150,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1433","04",2018,805,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1434","05",2018,280,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1435","06",2018,186,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1436","07",2018,122,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1437","08",2018,97,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1438","09",2018,239,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1439","10",2018,369,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1440","11",2018,595,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1441","12",2018,265,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1442","01",2019,504,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1443","02",2019,379,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1444","03",2019,877,"Timber Trail (Pureora - Ongarue)",-38.686018452096,175.411690460944,100094235
"1445","11",2012,514,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1446","12",2012,623,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1447","01",2013,1068,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1448","02",2013,565,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1449","03",2013,1004,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1450","04",2013,660,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1451","05",2013,235,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1452","06",2013,322,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1453","07",2013,191,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1454","08",2013,97,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1455","09",2013,155,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1456","10",2013,459,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1457","11",2013,504,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1458","12",2013,730,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1459","01",2014,1296,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1460","02",2014,917,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1461","03",2014,949,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1462","04",2014,856,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1463","05",2014,337,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1464","06",2014,215,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1465","07",2014,114,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1466","08",2014,140,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1467","09",2014,324,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
"1468","10",2014,702,"Timber Trail (Pureora - Ongarue)",-38.6483062897452,175.48209616633,100094234
